,ID,shortedPath,subgenres,Genre,TimesPlayed_Global,liked,artist,song,song_name,cover_link
391,392,/tracks/RAP/Doja_Cat/Doja Cat - Need to Know (Official Video).mp3,0,RAP,0,0,Doja Cat,Doja Cat - Need to Know (Official Video).mp3,Need to Know,https://i.scdn.co/image/ab67616d0000b273be841ba4bc24340152e3a79a
392,393,/tracks/RAP/Doja_Cat/Doja Cat - Streets (Audio).mp3,4,RAP,0,0,Doja Cat,Doja Cat - Streets (Audio).mp3,Streets,https://lastfm.freetls.fastly.net/i/u/300x300/be2aca67c96a044ec6e2726d7de50d94.png
393,394,/tracks/RAP/Kendrick_Lamar/Kendrick Lamar - HUMBLE..mp3,4,RAP,0,0,Kendrick Lamar,Kendrick Lamar - HUMBLE..mp3,HUMBLE.,https://lastfm.freetls.fastly.net/i/u/300x300/8a59ed3a9c71cb5113325e2026889e4a.png
394,395,"/tracks/RAP/Kendrick_Lamar/Kendrick Lamar, SZA - All The Stars.mp3",4,RAP,0,0,Kendrick Lamar,"Kendrick Lamar, SZA - All The Stars.mp3",All The Stars,https://i.scdn.co/image/ab67616d0000b273c027ad28821777b00dcaa888
395,396,/tracks/RAP/Kendrick_Lamar/Kendrick Lamar - Money Trees (Feat. Jay Rock).mp3,4,RAP,0,0,Kendrick Lamar,Kendrick Lamar - Money Trees (Feat. Jay Rock).mp3,Money Trees,https://lastfm.freetls.fastly.net/i/u/300x300/48628c6af67db437b0b9ff156b2c1085.png
396,397,/tracks/RAP/Kendrick_Lamar/Pray For Me.mp3,4,RAP,0,0,Kendrick Lamar,Pray For Me.mp3,Pray For Me,https://lastfm.freetls.fastly.net/i/u/300x300/79e8483f086e4a857cf078dd370ec058.png
397,398,/tracks/RAP/Kendrick_Lamar/Kendrick Lamar - Swimming Pools (Drank).mp3,3,RAP,0,0,Kendrick Lamar,Kendrick Lamar - Swimming Pools (Drank).mp3,Swimming Pools,https://i.scdn.co/image/ab67616d0000b273b5ef185d28724c5573c2ac9c
398,399,/tracks/RAP/Frank_Ocean/Frank Ocean - In My Room (Lyric Video).mp3,1,RAP,0,0,Frank Ocean,Frank Ocean - In My Room (Lyric Video).mp3,In My Room,https://i.scdn.co/image/ab67616d0000b273db974f9533dd9b362891b5db
399,400,/tracks/RAP/Frank_Ocean/Frank Ocean - Nights.mp3,1,RAP,0,0,Frank Ocean,Frank Ocean - Nights.mp3,Nights,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
400,401,/tracks/RAP/Frank_Ocean/Frank Ocean - Pink + White.mp3,1,RAP,0,0,Frank Ocean,Frank Ocean - Pink + White.mp3,Pink + White,https://i.scdn.co/image/ab67616d0000b273c5649add07ed3720be9d5526
401,402,/tracks/RAP/Cardi_B/Cardi B - WAP feat. Megan Thee Stallion [Official Audio].mp3,1,RAP,0,0,Cardi B,Cardi B - WAP feat. Megan Thee Stallion [Official Audio].mp3,WAP,https://i.scdn.co/image/ab67616d0000b273c450c89d3eb750d3535b0a0c
402,403,"/tracks/RAP/Cardi_B/Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video].mp3",4,RAP,0,0,Cardi B,"Cardi B, Bad Bunny & J Balvin - I Like It [Official Music Video].mp3",I Like It,https://lastfm.freetls.fastly.net/i/u/300x300/9dcf77be33096e710a74f0a9f23461cd.png
403,404,/tracks/RAP/Cardi_B/Cardi B - Bodak Yellow [OFFICIAL MUSIC VIDEO].mp3,4,RAP,0,0,Cardi B,Cardi B - Bodak Yellow [OFFICIAL MUSIC VIDEO].mp3,Bodak Yellow,https://lastfm.freetls.fastly.net/i/u/300x300/4a6d94558e09f75632e130c92d50977c.png
404,405,/tracks/RAP/Pop_Smoke/POP SMOKE - WAR FT. LIL TJAY (OFFICIAL VIDEO).mp3,4,RAP,0,0,Pop Smoke,POP SMOKE - WAR FT. LIL TJAY (OFFICIAL VIDEO).mp3,WAR,https://lastfm.freetls.fastly.net/i/u/300x300/5fd2c30b2f87ca0d598b2a3455d87f64.png
405,406,/tracks/RAP/Pop_Smoke/POP SMOKE - DIOR (OFFICIAL VIDEO).mp3,0,RAP,0,0,Pop Smoke,POP SMOKE - DIOR (OFFICIAL VIDEO).mp3,DIOR,https://lastfm.freetls.fastly.net/i/u/300x300/f8dd7a0e38dbf83c0ad65c6ce42c86e6.png
406,407,"/tracks/RAP/Pop_Smoke/Pop Smoke - For The Night (Audio) ft. Lil Baby, DaBaby.mp3",4,RAP,0,0,Pop Smoke,"Pop Smoke - For The Night (Audio) ft. Lil Baby, DaBaby.mp3",For The Night,https://i.scdn.co/image/ab67616d0000b27377ada0863603903f57b34369
407,408,/tracks/RAP/Drake/Drake - Massive.mp3,4,RAP,0,0,Drake,Drake - Massive.mp3,Massive,https://lastfm.freetls.fastly.net/i/u/300x300/7d3763be1d113c617dcf65cff320b2ab.png
408,409,/tracks/RAP/Drake/drake- one dance.mp3,1,RAP,0,0,Drake,drake- one dance.mp3,one dance,https://lastfm.freetls.fastly.net/i/u/300x300/af326b88a59dc84beb438bc528a6ac54.png
409,410,/tracks/RAP/Drake/Drake - Hotline Bling.mp3,1,RAP,0,0,Drake,Drake - Hotline Bling.mp3,Hotline Bling,https://lastfm.freetls.fastly.net/i/u/300x300/99e7715edfbd4c4519e3483a1779d574.png
410,411,/tracks/RAP/Drake/God's Plan.mp3,1,RAP,0,0,Drake,God's Plan.mp3,God's Plan,https://lastfm.freetls.fastly.net/i/u/300x300/3db7c5937887fe0ab5cfc9cc464d927c.png
411,412,/tracks/RAP/Drake/Drake - Started From The Bottom.mp3,2,RAP,0,0,Drake,Drake - Started From The Bottom.mp3,Started From The Bottom,https://lastfm.freetls.fastly.net/i/u/300x300/a9064df30c0c9b199794f4bffc1500e5.png
412,413,/tracks/RAP/Drake/Passionfruit.mp3,2,RAP,0,0,Drake,Passionfruit.mp3,Passionfruit,https://lastfm.freetls.fastly.net/i/u/300x300/434a922ecca5474f1f9d6bbcc3a1050c.png
413,414,/tracks/RAP/Chance_the_Rapper/Chance the Rapper - Same Drugs (Official Video).mp3,1,RAP,0,0,Chance the Rapper,Chance the Rapper - Same Drugs (Official Video).mp3,Same Drugs,https://lastfm.freetls.fastly.net/i/u/300x300/15b37232ffad3490370868c68f76c730.png
414,415,/tracks/RAP/Chance_the_Rapper/Chance The Rapper ft. Saba - Angels.mp3,1,RAP,0,0,Chance the Rapper,Chance The Rapper ft. Saba - Angels.mp3,Angels,https://i.scdn.co/image/ab67616d0000b273e71dd15fc5bdefd5bff70452
415,416,/tracks/RAP/Chance_the_Rapper/Chance the Rapper ft. 2 Chainz & Lil Wayne - No Problem (Official Video).mp3,4,RAP,0,0,Chance the Rapper,Chance the Rapper ft. 2 Chainz & Lil Wayne - No Problem (Official Video).mp3,No Problem,https://i.scdn.co/image/ab67616d0000b273e71dd15fc5bdefd5bff70452
416,417,/tracks/RAP/Lil_Wayne/Lil Wayne - Lollipop (Official Music Video) ft. Static.mp3,1,RAP,0,0,Lil Wayne,Lil Wayne - Lollipop (Official Music Video) ft. Static.mp3,Lollipop,https://lastfm.freetls.fastly.net/i/u/300x300/b2c8364b8f904e26b5aa191f608e3ef0.png
417,418,/tracks/RAP/Lil_Wayne/Lil Wayne - Mirror ft. Bruno Mars (Official Music Video).mp3,1,RAP,0,0,Lil Wayne,Lil Wayne - Mirror ft. Bruno Mars (Official Music Video).mp3,Mirror,https://lastfm.freetls.fastly.net/i/u/300x300/9e186df1a82a4e09cea91af29663ce39.png
418,419,"/tracks/RAP/Lil_Wayne/Lil Wayne - Love Me (Explicit Version-Closed Captioned) ft. Drake, Future.mp3",4,RAP,0,0,Lil Wayne,"Lil Wayne - Love Me (Explicit Version-Closed Captioned) ft. Drake, Future.mp3",Love Me,https://lastfm.freetls.fastly.net/i/u/300x300/7460de6337e24b81bff551b729430e52.png
419,420,/tracks/RAP/Future/Future - Life Is Good (Official Music Video) ft. Drake.mp3,3,RAP,0,0,Future,Future - Life Is Good (Official Music Video) ft. Drake.mp3,Life Is Good,https://i.scdn.co/image/ab67616d0000b2738a01c7b77a34378a62f46402
420,421,"/tracks/RAP/Future/Future, Metro Boomin, Travis Scott, Playboi Carti - Type Shit (Official Video).mp3",0,RAP,0,0,Future,"Future, Metro Boomin, Travis Scott, Playboi Carti - Type Shit (Official Video).mp3",Type Shit,https://lastfm.freetls.fastly.net/i/u/300x300/edba4e87b2ce983ee136723a809b0a0a.png
421,422,"/tracks/RAP/Future/Future, Metro Boomin - Amazing (Interlude) (Official Audio).mp3",1,RAP,0,0,Future,"Future, Metro Boomin - Amazing (Interlude) (Official Audio).mp3",Amazing,https://i.scdn.co/image/ab67616d0000b273d353552c4c2932094456bbe9
